gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_charges_per_month,num_services,is_new_customer,tenure_bin,TotalServices,IsFiber,ContractRisk,SpendRatio,LongTenure,NeedsSupportNo,AutoPayment
Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,87.475,3,0,25-48,2,1,2,0.039026963,1,1,1
Female,0,Yes,Yes,30,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,25.1,789.55,26.31833333,2,0,25-48,1,0,0,0.031750047,1,0,0
Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834,100.7083333,5,0,25-48,4,1,2,0.020692865,1,0,1
Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,56.94181818,3,0,49-72,2,0,2,0.017779622,1,1,0
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,86.07857143,3,0,07-Dec,2,1,2,0.141164775,0,1,0
Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,91.06081081,4,0,25-48,3,1,2,0.027045471,1,1,0
Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,86.26290323,3,0,25-48,2,1,2,0.031344037,1,1,1
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,49.9375,1,1,04-Jun,0,0,2,0.22864259,0,1,0
Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.1,1790.8,24.87222222,2,0,49-72,1,0,0,0.01400826,1,0,1
Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,89.95,3,1,04-Jun,2,1,2,0.202773156,0,1,0
Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,19.7,19.7,1,1,0-3,0,0,2,0.951690821,0,0,0
Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,93.35333333,3,0,13-24,2,1,2,0.06529651,1,1,0
Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,51.45,2,0,07-Dec,1,0,2,0.124333495,0,1,1
Female,0,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21.1,741,21.17142857,1,0,25-48,0,0,1,0.028436658,1,0,0
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,104.3098214,6,0,49-72,5,1,2,0.017929429,1,1,0
Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,107.4452381,6,0,25-48,5,1,2,0.023517292,1,0,1
Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,87.51461538,4,0,49-72,3,1,2,0.015071756,1,1,0
Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.3,31.9,15.95,1,1,0-3,0,0,1,0.617021277,0,0,0
Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,102.6869231,5,0,49-72,4,1,1,0.015092163,1,1,0
Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,74.76388889,2,0,13-24,1,1,2,0.055058474,1,1,0
Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,80.1326087,6,0,13-24,5,0,1,0.042596459,1,1,0
Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,49.2375,1,1,04-Jun,0,0,2,0.228845668,0,1,0
Male,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,1433.8,20.48285714,1,0,49-72,0,0,0,0.013834681,1,0,1
Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,53.6375,2,1,04-Jun,1,0,2,0.235212248,0,1,0
Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45,865.85,45.57105263,1,0,13-24,0,0,2,0.051912096,1,1,1
Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,75.47777778,3,0,13-24,2,1,2,0.057222713,1,1,0
Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,82.81973684,3,0,25-48,2,1,2,0.026507631,1,1,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,65.525,2,1,0-3,1,1,2,0.554714123,0,1,1
Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,96.50744681,5,0,25-48,4,1,1,0.020895555,1,1,1
Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1078.75,20.74519231,1,0,49-72,0,0,0,0.01861542,1,0,1
Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,60.26666667,3,0,07-Dec,2,0,2,0.110231873,0,1,0
Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,88.94423077,8,0,25-48,7,0,1,0.038944479,1,0,1
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,51.88125,2,0,07-Dec,1,0,2,0.122701598,0,1,0
Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,73.87386364,5,0,25-48,4,0,1,0.021821034,1,0,0
Female,0,No,No,3,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,32.83333333,1,1,0-3,1,0,2,0.293467337,0,1,0
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,43.95,1,1,0-3,0,0,2,0.524184477,0,1,1
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,83.85,3,0,07-Dec,2,1,2,0.112949117,0,1,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,75.35,2,1,0-3,1,1,2,0.986902423,0,1,0
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,78.09,2,0,25-48,1,1,2,0.038039165,1,1,1
Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,76.9,1,1,0-3,0,1,2,0.447674419,0,1,0
Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,74.38604651,2,0,25-48,1,1,2,0.023502938,1,1,0
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,20.9,1,1,0-3,0,0,2,0.9543379,0,0,0
Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,96.72672414,5,0,49-72,4,1,1,0.016805824,1,1,0
Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,76.60169492,6,0,49-72,5,0,0,0.016911846,1,0,0
Male,0,No,No,44,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54,2440.25,55.46022727,4,0,25-48,4,0,1,0.022119816,1,1,0
Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,103.9484848,6,0,49-72,5,1,1,0.015193249,1,0,0
Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.95,1377.7,20.26029412,1,0,49-72,0,0,0,0.014470153,1,0,1
Male,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,21.13888889,0,0,07-Dec,0,0,2,0.130457516,0,1,0
Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,86.94473684,4,0,13-24,3,1,2,0.051271968,1,1,0
Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,78.3,19.575,1,1,04-Jun,0,0,2,0.249054224,0,0,0
Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,113.4178571,8,0,49-72,7,1,0,0.014313151,1,0,1
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,44.9,1,1,0-3,0,0,2,0.978213508,0,1,0
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,72.0875,2,0,07-Dec,1,1,2,0.130257919,0,1,0
Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.6,1279,24.13207547,2,0,49-72,1,0,0,0.01921875,1,0,0
Male,1,No,No,51,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25,1260.7,24.71960784,2,0,49-72,1,0,1,0.019814536,1,0,1
Male,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,267.35,24.30454545,1,0,07-Dec,0,0,2,0.078069685,0,0,1
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,109.7808333,7,0,49-72,6,1,0,0.016788482,1,0,0
Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,54.95,3,0,13-24,2,0,2,0.059348768,1,1,1
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,41.21666667,1,1,0-3,0,0,2,0.347372643,0,1,0
Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,107.6378571,7,0,49-72,6,1,1,0.01453093,1,0,1
Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,19.45,19.45,1,1,0-3,0,0,2,0.951100244,0,0,0
Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,84.78139535,3,0,25-48,2,1,2,0.02326825,1,1,0
Female,0,Yes,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,314.45,19.653125,1,0,13-24,0,0,2,0.06213346,1,0,0
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053,53.56140351,3,0,49-72,2,0,1,0.017501637,1,1,0
Male,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,677.05,18.29864865,1,0,25-48,0,0,1,0.029201386,1,0,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,110.6381944,8,0,49-72,7,1,0,0.014070629,1,0,1
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,82.44090909,3,0,07-Dec,2,1,2,0.093407501,0,1,1
Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,97.774,5,0,49-72,4,1,2,0.01943882,1,1,0
Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,47.45,2,1,04-Jun,1,0,2,0.211332634,0,1,0
Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,74.6,2,1,0-3,1,1,2,0.986772487,0,1,1
Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.7,342.4,21.4,1,0,13-24,0,0,2,0.057367501,1,0,0
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,70.05,2,1,0-3,1,1,2,0.525868179,0,1,0
Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69,1108,65.17647059,5,0,13-24,4,0,2,0.062218215,1,0,0
Female,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.35,295.55,18.471875,1,0,13-24,0,0,1,0.065250379,1,0,1
Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,59.51,3,0,13-24,2,0,2,0.066524926,1,1,0
Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.8,198.25,19.825,1,0,07-Dec,0,0,1,0.099372647,0,0,0
Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,104.8445652,6,0,25-48,5,1,1,0.021808307,1,0,1
Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,105.3304688,7,0,49-72,6,1,0,0.016196614,1,0,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,79.15,3,1,0-3,2,1,2,0.987523394,0,1,0
Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,54.218,3,0,25-48,2,0,1,0.039551771,1,1,0
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209,101.5352113,6,0,49-72,5,1,0,0.013897365,1,0,1
Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,54.8,1,0,07-Dec,0,0,2,0.102753755,0,1,0
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,107.3104167,7,0,49-72,6,1,0,0.014060448,1,0,1
Female,0,Yes,No,49,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,42.26020408,2,0,49-72,2,0,2,0.019621093,1,1,1
Male,0,Yes,Yes,29,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,56.44655172,5,0,25-48,5,0,1,0.03379224,1,0,1
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,105.2986111,7,0,49-72,6,1,0,0.013926805,1,0,1
Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,97.40322581,5,0,25-48,4,1,2,0.031054461,1,1,0
Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,94.595,4,0,49-72,3,1,2,0.020229351,1,1,0
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,86.28309859,7,0,49-72,6,0,0,0.013579018,1,0,0
Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,90.47714286,8,0,49-72,7,0,0,0.014216027,1,0,1
Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,94.19507042,5,0,49-72,4,1,1,0.014598922,1,0,1
Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,68.16803279,5,0,49-72,4,0,0,0.016361123,1,0,1
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,99.48125,4,0,25-48,3,1,2,0.030209773,1,0,0
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,79.6,2,1,0-3,1,1,2,0.987593052,0,1,0
Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,105.1375,6,0,49-72,5,1,0,0.014279021,1,1,1
Male,0,No,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.4,1429.65,23.05887097,2,0,49-72,1,0,0,0.016356202,1,0,1
Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,67.52142857,1,0,07-Dec,0,1,2,0.150005278,0,1,0
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,86.725,3,0,13-24,2,1,2,0.049121291,1,1,0
Male,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.45,113.5,18.91666667,1,0,04-Jun,0,0,1,0.169868996,0,0,0
Female,1,No,No,33,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,57.11060606,5,0,25-48,5,0,2,0.03152759,1,1,1
Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,91.71964286,4,0,25-48,3,1,1,0.035887356,1,1,1
Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,470,17.40740741,1,0,25-48,0,0,0,0.042144374,1,0,1
Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,39.77142857,1,0,07-Dec,0,0,2,0.157122405,0,1,0
Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,80.33846154,3,0,25-48,2,1,2,0.038520433,1,0,0
Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,100.52,4,1,04-Jun,3,1,2,0.178316124,0,1,0
Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,86.52833333,4,0,25-48,3,1,2,0.034849914,1,1,1
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,92.46825397,4,0,49-72,3,1,1,0.015523899,1,1,1
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,50.75,2,1,0-3,1,0,2,0.980676329,0,1,0
Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,83.95754717,7,0,49-72,6,0,1,0.019008032,1,0,0
Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,86.31071429,4,0,13-24,3,1,2,0.074130731,1,0,1
Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,93.16190476,5,0,13-24,4,1,2,0.050653929,1,0,1
Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,310.6,18.27058824,1,0,13-24,0,0,1,0.06402439,1,0,0
Male,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.5,290.55,18.159375,1,0,13-24,0,0,0,0.07031384,1,0,0
Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,59.88857143,3,0,25-48,2,0,2,0.029612322,1,1,0
Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665,83.28125,2,0,25-48,1,1,2,0.029819955,1,1,0
Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,19.42142857,1,0,25-48,0,0,2,0.035884728,1,0,1
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.35,20.35,20.35,1,1,0-3,0,0,2,0.953161593,0,0,0
Male,0,No,No,59,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,50.94576271,3,0,49-72,3,0,2,0.017194359,1,0,0
Female,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.3,1623.15,22.54375,2,0,49-72,1,0,1,0.014345966,1,0,1
Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,69.4,4,0,25-48,3,0,1,0.02616628,1,0,0
Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586,64.65,4,0,25-48,3,0,2,0.025164283,1,1,0
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,82.3075,3,0,25-48,2,1,2,0.02465612,1,1,0
Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,72.37777778,5,0,07-Dec,4,0,2,0.111741263,0,0,0
Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,74.19920635,6,0,49-72,5,0,0,0.015933954,1,0,1
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,77.45,2,1,0-3,1,1,2,0.344975359,0,1,0
Male,0,Yes,Yes,40,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,61.2125,5,0,25-48,5,0,1,0.024617269,1,0,0
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,658.1,82.2625,2,0,07-Dec,1,1,2,0.113791534,0,1,0
Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,92.02352941,4,0,25-48,3,1,1,0.028803757,1,0,0
Male,0,No,No,5,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40,223.45,44.69,3,1,04-Jun,3,0,2,0.178213411,0,0,0
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,102.1555556,5,0,07-Dec,4,1,2,0.108050847,0,1,1
Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,72.66111111,5,0,07-Dec,4,0,2,0.105427895,0,1,1
Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,58.88709677,3,0,25-48,2,0,2,0.032685464,1,1,1
Female,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,943.1,18.862,1,0,49-72,0,0,1,0.021025315,1,0,1
Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,90.825,4,1,0-3,3,1,2,0.472214618,0,0,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,45.65,1,1,0-3,0,0,2,0.978563773,0,1,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,68.91875,1,0,07-Dec,0,1,2,0.126912284,0,1,0
Female,0,No,No,9,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,39.93333333,2,0,07-Dec,2,0,2,0.113068812,0,1,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,57.975,1,1,0-3,0,1,2,0.60025652,0,1,1
Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,55.06666667,3,1,0-3,2,0,2,0.333032491,0,1,0
Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,93.534,4,0,25-48,3,1,2,0.040908799,1,0,1
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,46.3,1,1,0-3,0,0,2,0.978858351,0,1,0
Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,78.69111111,7,0,25-48,6,0,2,0.022952486,1,0,0
Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,81.29509804,4,0,49-72,3,1,2,0.020303589,1,1,0
